Restaurant Name,Category Name,Latitude,Longitude,Distance,Bike Station Lat,Bike Station Lon
The Library Specialty Coffee,Café,43.654316,-79.390843,822,43.660296,-79.397107
FIKA Cafe,Café,43.653507,-79.400439,794,43.660296,-79.397107
Ramen Isshin,Ramen Restaurant,43.656458,-79.406941,895,43.660296,-79.397107
Prenup Pub,Bar,43.658801,-79.394784,241,43.660296,-79.397107
Grey Gardens,Wine Bar,43.653818,-79.401564,833,43.660296,-79.397107
El Rey Mezcal Bar,Cocktail Bar,43.652854,-79.400148,869,43.660296,-79.397107
Saigon Lotus,Vietnamese Restaurant,43.65445,-79.399046,686,43.660296,-79.397107
Wanda's Pie in the Sky,Bakery,43.656271,-79.402563,638,43.660296,-79.397107
Trinity Common,Arts and Entertainment,43.656656,-79.402671,613,43.660296,-79.397107
Jimmy's Coffee,Café,43.658525,-79.385436,947,43.660296,-79.397107
Cobs Bread,Bakery,43.66642,-79.40582,975,43.660296,-79.397107
Mercatto,Italian Restaurant,43.659865,-79.388642,759,43.660296,-79.397107
Sneaky Dee's,Lounge,43.656372,-79.407348,935,43.660296,-79.397107
The Little Jerry,Wine Bar,43.656791,-79.406994,888,43.660296,-79.397107
Gyubee,Japanese Restaurant,43.666966,-79.400623,804,43.660296,-79.397107
Dumpling House Restaurant,Chinese Restaurant,43.653752,-79.398608,724,43.660296,-79.397107
Nando's Peri-Peri,Portuguese Restaurant,43.661815,-79.386521,876,43.660296,-79.397107
Tim Hortons,"Cafe, Coffee, and Tea House",43.658539,-79.385251,982,43.660296,-79.397107
Manpuku まんぷく,Japanese Restaurant,43.653781,-79.390478,907,43.660296,-79.397107
Ronnie's Local 069,Dive Bar,43.655023,-79.402738,730,43.660296,-79.397107
Sin and Redemption,Bar,43.654588,-79.391728,760,43.660296,-79.397107
Pho Hung Restaurant,Vietnamese Restaurant,43.654515,-79.398917,666,43.660296,-79.397107
Swatow Restaurant 汕頭小食家,Chinese Restaurant,43.653903,-79.398071,721,43.660296,-79.397107
Dim Sum King,Cantonese Restaurant,43.653373,-79.395322,767,43.660296,-79.397107
Koh Lipe Thai Kitchen,Thai Restaurant,43.655819,-79.393327,565,43.660296,-79.397107
Handlebar,Night Club,43.652891,-79.401182,888,43.660296,-79.397107
Juicy Dumpling,Chinese Restaurant,43.652524,-79.398506,849,43.660296,-79.397107
L'Espresso Bar Mercurio,Café,43.667466,-79.399159,829,43.660296,-79.397107
Madison Avenue Pub,Pub,43.667895,-79.403296,992,43.660296,-79.397107
El Mocambo,Rock Club,43.657458,-79.400134,398,43.660296,-79.397107
House of Gourmet,Chinese Restaurant,43.653298,-79.397133,780,43.660296,-79.397107
Coffee Island,Café,43.664218,-79.38667,926,43.660296,-79.397107
Chatime,Bubble Tea Shop,43.667463,-79.400749,833,43.660296,-79.397107
The Hogtown Vegan,Vegan and Vegetarian Restaurant,43.657127,-79.405458,753,43.660296,-79.397107
R&D,Chinese Restaurant,43.65145,-79.397072,989,43.660296,-79.397107
Kos Restaurant,Restaurant,43.654813,-79.403312,771,43.660296,-79.397107
Grossman's Tavern,Bar,43.65603,-79.398925,508,43.660296,-79.397107
Xe Lua Restaurant,Diner,43.651729,-79.397864,949,43.660296,-79.397107
Pizza Pizza,Pizzeria,43.779605,-79.137795,595,43.7805505,-79.1301203
Mr Beans Coffee Co,Coffee Shop,43.77971,-79.137108,631,43.7805505,-79.1301203
Azumi Teppanyaki and Sushi,Sushi Restaurant,43.780004,-79.138512,673,43.7805505,-79.1301203
Patty Stop,Caribbean Restaurant,43.779645,-79.138832,698,43.7805505,-79.1301203
Popeye's Louisiana Kitchen,Fried Chicken Joint,43.779697,-79.138887,707,43.7805505,-79.1301203
Ted's Restaurant,Burger Joint,43.784474,-79.169201,794,43.7777114,-79.1659711
Fratelli Village Pizzeria,Pizzeria,43.78397,-79.169967,763,43.7777114,-79.1659711
Shamrock Burgers,Burger Joint,43.783682,-79.16847,706,43.7777114,-79.1659711
W Sushi,Sushi Restaurant,43.77577,-79.16434,257,43.7777114,-79.1659711
Domino's Pizza,Pizzeria,43.775796,-79.172734,588,43.7777114,-79.1659711
Northern Smokes,BBQ Joint,43.782813,-79.169648,631,43.7777114,-79.1659711
Mark's Pizzas - Toronto,Pizzeria,43.783467,-79.169936,691,43.7777114,-79.1659711
Rosa's Pasta Express,Fast Food Restaurant,43.782067,-79.172251,703,43.7777114,-79.1659711
Amigos,Mexican Restaurant,43.783532,-79.169009,705,43.7777114,-79.1659711
Kerala Lounge,American Restaurant,43.781956,-79.172234,706,43.7777114,-79.1659711
The Golden Chopstick,Chinese Restaurant,43.78206,-79.172344,720,43.7777114,-79.1659711
Shamrock Burgers & Pizza,Burger Joint,43.783722,-79.169507,725,43.7777114,-79.1659711
Six Social Kitchen & Wine Bar,Restaurant,43.78365,-79.170527,754,43.7777114,-79.1659711
Belfiero,Italian Restaurant,43.774618,-79.177473,991,43.7777114,-79.1659711
Subway,Sandwich Spot,43.78253,-79.185588,710,43.779353,-79.193023
Tim Hortons,"Cafe, Coffee, and Tea House",43.780746,-79.205233,1028,43.779353,-79.193023
Subway,Deli,43.78055,-79.204828,968,43.779353,-79.193023
Tim Hortons,"Cafe, Coffee, and Tea House",43.783896,-79.186925,694,43.779353,-79.193023
Bene Pasta,Italian Restaurant,43.783373,-79.187172,636,43.779353,-79.193023
Bento Sushi,Restaurant,43.783216,-79.187007,639,43.779353,-79.193023
Bhoj,Indian Restaurant,43.783373,-79.187172,644,43.779353,-79.193023
A&W Restaurant,American Restaurant,43.785621,-79.194318,701,43.779353,-79.193023
KFC,Fast Food Restaurant,43.784799,-79.186878,766,43.779353,-79.193023
Hero Certified Burgers,Burger Joint,43.785014,-79.187005,794,43.779353,-79.193023
La Prep,Café,43.780602,-79.204883,972,43.779353,-79.193023
Spice Club Indian Cuisine,Indian Restaurant,43.772093,-79.186173,976,43.779353,-79.193023
Dianne Hot Roti & Doubles,Caribbean Restaurant,43.771916,-79.186286,986,43.779353,-79.193023
Taste of Mediterranean,Mediterranean Restaurant,43.780576,-79.205254,987,43.779353,-79.193023
Top One Pizza & Wings,Pizzeria,43.782499,-79.204287,988,43.779353,-79.193023
Wing It,Wings Joint,43.771537,-79.186884,991,43.779353,-79.193023
Peking Garden Restaurant,Chinese Restaurant,43.771929,-79.186101,998,43.779353,-79.193023
Karl Sports Bar and Grill,Bar,43.771871,-79.186139,1012,43.779353,-79.193023
Sbarro,Pizzeria,43.780602,-79.204883,33392,43.779353,-79.193023
The Rex's Den,Restaurant,43.783209,-79.1871,639,43.779353,-79.193023
Tim Hortons,"Cafe, Coffee, and Tea House",43.786328,-79.193069,775,43.779353,-79.193023
Free Topping Pizza,Pizzeria,43.772452,-79.187447,887,43.779353,-79.193023
Ara Mark Canada Ltd,"Cafe, Coffee, and Tea House",43.78561,-79.185738,908,43.779353,-79.193023
King Station Pub,Bar,43.771916,-79.186286,987,43.779353,-79.193023
Ace's Place Bar Grill Hub,Sports Bar,43.746879,-79.199503,121,43.747854,-79.199327
Olde Stone Cottage Pub & Patio,Pub,43.74698,-79.209168,785,43.747854,-79.199327
Tim Hortons,"Cafe, Coffee, and Tea House",43.746667,-79.200295,162,43.747854,-79.199327
Subway,Deli,43.747042,-79.199575,85,43.747854,-79.199327
Tim Hortons,"Cafe, Coffee, and Tea House",43.748197,-79.207858,684,43.747854,-79.199327
Pizza Nova,Pizzeria,43.746977,-79.199705,123,43.747854,-79.199327
Bickford Bistro,Restaurant,43.74775,-79.191956,578,43.747854,-79.199327
Darby O'gills,Restaurant,43.746752,-79.209226,804,43.747854,-79.199327
Phoenix Pan Asian Cuisine,Chinese Restaurant,43.746255,-79.209898,850,43.747854,-79.199327
Meiking Cuisine,Chinese Restaurant,43.745267,-79.210353,924,43.747854,-79.199327
Guild in Estates,Restaurant,43.749241,-79.190735,706,43.747854,-79.199327
Musubi San,Restaurant,43.752379,-79.191644,795,43.747854,-79.199327
Home Beverage Co,Restaurant,43.754749,-79.202599,809,43.747854,-79.199327
Tim Hortons,"Cafe, Coffee, and Tea House",43.748197,-79.207858,974,43.7561681,-79.2026694
Subway,Deli,43.758841,-79.198301,458,43.7561681,-79.2026694
Tai Chi Restaurant,Chinese Restaurant,43.759569,-79.198007,520,43.7561681,-79.2026694
The Hungry Moon,Filipino Restaurant,43.759621,-79.198062,523,43.7561681,-79.2026694
Twice As Nice,Diner,43.759412,-79.197842,525,43.7561681,-79.2026694
Domino's Pizza,Pizzeria,43.762795,-79.209566,926,43.7561681,-79.2026694
Athavan,Sri Lankan Restaurant,43.762788,-79.209658,939,43.7561681,-79.2026694
Big Brother Pizza,Pizzeria,43.762944,-79.194782,965,43.7561681,-79.2026694
Home Beverage Co,Restaurant,43.754749,-79.202599,157,43.7561681,-79.2026694
All Star Bar & Eatery,Diner,43.758693,-79.19848,437,43.7561681,-79.2026694
H. & H. Sportsbar & Grill,Bar,43.759798,-79.197152,599,43.7561681,-79.2026694
Lahore Kabab House,Restaurant,43.76288,-79.209157,909,43.7561681,-79.2026694
Sooriyan Restaurant Take-Out & Catering,Diner,43.763069,-79.209655,949,43.7561681,-79.2026694
Jerk Express,Restaurant,43.763436,-79.209244,964,43.7561681,-79.2026694
Musubi San,Restaurant,43.752379,-79.191644,980,43.7561681,-79.2026694
Albatros Pub,Pub,43.599582,-79.50999,87,43.6002896,-79.5108692
Tatsu's Bread,Bakery,43.598172,-79.518448,645,43.6002896,-79.5108692
Bombay on the Lake,Indian Restaurant,43.600019,-79.507866,232,43.6002896,-79.5108692
Ghazale Restaurant,Middle Eastern Restaurant,43.598152,-79.518725,697,43.6002896,-79.5108692
Tim Hortons,"Cafe, Coffee, and Tea House",43.598825,-79.511876,175,43.6002896,-79.5108692
Pizza Hut,Pizzeria,43.602156,-79.500179,888,43.6002896,-79.5108692
Lakeshore Food Co,Sri Lankan Restaurant,43.601532,-79.510166,158,43.6002896,-79.5108692
Calibreze Pizza,Pizzeria,43.599991,-79.508235,190,43.6002896,-79.5108692
Ramen Sushi,Sushi Restaurant,43.598737,-79.513076,247,43.6002896,-79.5108692
Etobicoke Local,Music Venue,43.600449,-79.505834,399,43.6002896,-79.5108692
Lakeshore Super Submarine,Fast Food Restaurant,43.600587,-79.505483,431,43.6002896,-79.5108692
Treasure Hunt,Restaurant,43.600773,-79.504485,525,43.6002896,-79.5108692
Double d's,Pizzeria,43.601205,-79.503948,570,43.6002896,-79.5108692
Thammada Thai Cuisine,Thai Restaurant,43.600951,-79.50358,587,43.6002896,-79.5108692
McDonald's,Burger Joint,43.602368,-79.498812,996,43.6002896,-79.5108692
Hex-Mex,Mexican Restaurant,43.601099,-79.502343,699,43.6002896,-79.5108692
Olive Kebab,Mediterranean Restaurant,43.601701,-79.501787,742,43.6002896,-79.5108692
Falafel Royal,Falafel Restaurant,43.601701,-79.501787,745,43.6002896,-79.5108692
Halibut House Fish and Chips Inc,Seafood Restaurant,43.601963,-79.501269,804,43.6002896,-79.5108692
Halibut House Fish and Chips Inc,Fast Food Restaurant,43.601866,-79.501066,806,43.6002896,-79.5108692
Fresh Burrito,Mexican Restaurant,43.597552,-79.520776,853,43.6002896,-79.5108692
Petite Amsterdam,Coffee Shop,43.601784,-79.499885,854,43.6002896,-79.5108692
Bento Sushi,Restaurant,43.596529,-79.52019,871,43.6002896,-79.5108692
Sushi Momo,Sushi Restaurant,43.59738,-79.521589,916,43.6002896,-79.5108692
Pizza Hut,Pizzeria,43.601943,-79.499257,952,43.6002896,-79.5108692
Popeye's Louisiana Kitchen,Fried Chicken Joint,43.60195,-79.499165,953,43.6002896,-79.5108692
Pizza Pizza,Pizzeria,43.601866,-79.501066,808,43.6002896,-79.5108692
Dimitri's Place Restaurant,Restaurant,43.599833,-79.508863,169,43.6002896,-79.5108692
Pizzaiolo Gourmet Pizza,Pizzeria,43.599991,-79.508235,214,43.6002896,-79.5108692
Kitchen on Sixth,Restaurant,43.600655,-79.506848,326,43.6002896,-79.5108692
McDonald's,Burger Joint,43.602361,-79.49886,28834,43.6002896,-79.5108692
Kyo Sushi,Sushi Restaurant,43.600906,-79.503433,602,43.6002896,-79.5108692
Tim Hortons,"Cafe, Coffee, and Tea House",43.595629,-79.515655,645,43.6002896,-79.5108692
Popeye's Louisiana Kitchen,Fast Food Restaurant,43.598152,-79.518725,675,43.6002896,-79.5108692
M & M Food Market,Restaurant,43.601581,-79.500366,857,43.6002896,-79.5108692
Tim Hortons,"Cafe, Coffee, and Tea House",43.59647,-79.520227,864,43.6002896,-79.5108692
Messina Bakery,Bakery,43.666797,-79.498948,560,43.6615467,-79.498398
Queen Margherita Pizza,Pizzeria,43.658247,-79.487699,911,43.6615467,-79.498398
Mad Mexican,Taco Restaurant,43.658611,-79.488085,883,43.6615467,-79.498398
The Cat Pub & Eatery,Dive Bar,43.665485,-79.489289,863,43.6615467,-79.498398
KFC,Fast Food Restaurant,43.665236,-79.489623,824,43.6615467,-79.498398
Yummy Yummy Chinese Food,Chinese Restaurant,43.667433,-79.50022,447,43.6615467,-79.498398
Bento Sushi,Restaurant,43.665447,-79.495924,481,43.6615467,-79.498398
Mr. Sub,Fast Food Restaurant,43.665016,-79.502542,486,43.6615467,-79.498398
Patricia's Cake Creations,Bakery,43.661917,-79.508026,625,43.6615467,-79.498398
Tim Hortons,"Cafe, Coffee, and Tea House",43.66541,-79.488014,923,43.6615467,-79.498398
Pegrolls Inc,Fast Food Restaurant,43.663438,-79.490408,677,43.6615467,-79.498398
Malta's Finest Pastries,Bakery,43.661858,-79.508063,764,43.6615467,-79.498398
Tzaziki,Greek Restaurant,43.658944,-79.488139,858,43.6615467,-79.498398
Fiddler's Dell Bar & Grill,Restaurant,43.658254,-79.487606,903,43.6615467,-79.498398
Salsa - Venezuelan Street Food,Venezuelan Restaurant,43.657307,-79.4875,911,43.6615467,-79.498398
Pho VP,Vietnamese Restaurant,43.657359,-79.487555,965,43.6615467,-79.498398
Osmow's Shawarma,Mediterranean Restaurant,43.667764,-79.48961,967,43.6615467,-79.498398
Babul Kabob,Middle Eastern Restaurant,43.657307,-79.4875,994,43.6615467,-79.498398
Club Hispano,Night Club,43.665451,-79.487459,1006,43.6615467,-79.498398
S & J. Thai Food Trading,Thai Restaurant,43.664996,-79.500527,419,43.6615467,-79.498398
The Black Cat,Restaurant,43.665485,-79.489289,853,43.6615467,-79.498398
Mad Mexican Food Products,Mexican Restaurant,43.657796,-79.487719,954,43.6615467,-79.498398
Burdock,Music Venue,43.659485,-79.437818,445,43.6632257,-79.4397052
The 3 Speed,Bar,43.659191,-79.438005,464,43.6632257,-79.4397052
Wallace Espresso,Café,43.662494,-79.444286,375,43.6632257,-79.4397052
Propeller Coffee Co,Café,43.659357,-79.444952,600,43.6632257,-79.4397052
The Greater Good Bar,Bar,43.669324,-79.439163,688,43.6632257,-79.4397052
Home Baking Co,Bakery,43.659049,-79.439946,471,43.6632257,-79.4397052
Brock Sandwich,Fast Food Restaurant,43.658943,-79.44063,491,43.6632257,-79.4397052
Sugo,Italian Restaurant,43.658312,-79.442352,578,43.6632257,-79.4397052
Parallel,Middle Eastern Restaurant,43.669358,-79.4387,703,43.6632257,-79.4397052
Bakerbots Baking,Bakery,43.661781,-79.427899,945,43.6632257,-79.4397052
Donna’s,Diner,43.662806,-79.444617,399,43.6632257,-79.4397052
The Gaslight,Arts and Entertainment,43.657332,-79.448087,940,43.6632257,-79.4397052
Famiglia Baldassarre,Italian Restaurant,43.670471,-79.434997,881,43.6632257,-79.4397052
Comedy Bar,Comedy Club,43.661337,-79.427827,971,43.6632257,-79.4397052
Seoul Shakers,Dive Bar,43.65828,-79.44202,569,43.6632257,-79.4397052
Wenona Craft Beer Lodge,Bar,43.660307,-79.432713,635,43.6632257,-79.4397052
Halo Brewery,Beer Bar,43.661711,-79.446545,582,43.6632257,-79.4397052
Nova Era Bakery,Bakery,43.670001,-79.437587,759,43.6632257,-79.4397052
North Of Brooklyn Pizzeria,Pizzeria,43.669324,-79.439163,694,43.6632257,-79.4397052
Peppers Cafe,Café,43.662192,-79.444565,407,43.6632257,-79.4397052
The Caribbean Queen of Patties,Caribbean Restaurant,43.658325,-79.442168,563,43.6632257,-79.4397052
Taco Bell,Restaurant,43.656859,-79.435339,698,43.6632257,-79.4397052
A&W Restaurant,American Restaurant,43.659891,-79.434563,544,43.6632257,-79.4397052
Tim Hortons,"Cafe, Coffee, and Tea House",43.658452,-79.441206,543,43.6632257,-79.4397052
African Palace,Ethiopian Restaurant,43.661138,-79.429011,887,43.6632257,-79.4397052
A&W Restaurant,American Restaurant,43.655282,-79.433871,1012,43.6632257,-79.4397052
Tim Hortons,"Cafe, Coffee, and Tea House",43.660185,-79.434377,535,43.6632257,-79.4397052
The Empire: Middle Eastern & East African Food,Middle Eastern Restaurant,43.660723,-79.430862,754,43.6632257,-79.4397052
Tacos Gus,Taco Restaurant,43.663024,-79.435486,338,43.6632257,-79.4397052
